pid,timestamp,latitude,longitude
P1,2020-03-04 15:38:10.246531200,40.72097908975606,-75.9398805102396
P1,2020-06-23 03:39:56.167142400,40.796795634001484,-78.6373103474712
P1,2020-03-25 20:27:12.545942400,41.85117145539258,-77.4619645858826
P1,2020-07-07 13:20:45.673324800,41.0924862444549,-77.31796692540142
P1,2020-05-04 09:25:02.905881600,41.88615521755991,-77.63156817331468
P1,2020-07-07 16:35:34.146556800,41.02327645828332,-80.48521564484123
P1,2020-05-28 04:50:32.087932799,40.90123512586802,-75.06410019394448
P1,2020-06-04 04:54:21.532118400,39.80777086412574,-75.52062133386114
P1,2020-04-17 06:48:07.292044800,40.85795589652491,-79.35800276342022
P1,2020-07-23 14:26:43.972598400,41.840400996837836,-78.89130822964167
P1,2020-05-17 19:32:01.187664000,40.23640451585878,-77.63994415810134
P1,2020-03-31 16:55:10.305782400,39.91460049565689,-75.53948745036631
P1,2020-05-09 18:26:07.971907199,40.69491356564251,-75.09003013298552
P1,2020-01-05 02:34:34.559443200,40.619272257307045,-79.08351864715254
P1,2020-03-05 12:53:17.730355200,41.68573672731674,-77.3960252639137
P1,2020-05-21 06:39:04.638787200,39.85854445423191,-76.06167223724552
P1,2020-03-03 01:50:18.926275200,41.82432830546981,-78.33096470325974
P1,2020-05-12 06:07:38.076038400,41.297986597788906,-76.47909830285494
P1,2020-04-01 18:09:21.772972799,41.789297186941276,-79.61412042063932
P1,2020-01-29 23:47:41.257881600,41.13656395580541,-77.19615787691525
P1,2020-03-04 19:58:40.894032000,41.58629728735947,-75.73774547933205
P1,2020-05-01 23:20:23.212896000,40.538196521786425,-75.09063114938044
P1,2020-05-06 10:43:21.006364800,40.56904570166063,-80.06348815292091
P1,2020-05-02 21:44:04.121145600,40.65772330672224,-78.14408998914477
P1,2020-05-19 18:50:21.878793600,41.460553579460125,-79.37501427249465
P1,2020-05-19 13:12:08.620992000,40.61244058374302,-78.02149930214696
P1,2020-04-02 07:45:54.303811200,40.33288357428299,-77.4873003505413
P1,2020-07-10 20:39:47.938636800,41.86287038493931,-79.98670309296598
P1,2020-03-19 15:47:51.952416000,41.797624384058686,-78.86726573485626
P1,2020-04-03 06:36:08.122204799,40.56735409539138,-75.39828667916319
P1,2020-07-09 20:55:06.064867200,41.196203754567705,-77.37047947713393
P1,2020-06-21 12:36:44.379878400,40.40245286563677,-77.98423401362014
P1,2020-05-30 15:10:18.354259200,40.25345328316985,-76.35560705061037
P1,2020-01-22 10:45:55.055664000,40.53994696379294,-76.4197581648688
P1,2020-07-15 18:27:45.735062399,40.5196197637541,-80.23281531935652
P1,2020-06-01 20:20:35.932185600,41.741007422632556,-76.60216432506489
P1,2020-08-01 18:04:41.612678400,41.609068392392196,-75.88416158707204
P1,2020-02-01 23:33:59.373820800,41.36117110283001,-79.58734163686175
P1,2020-07-04 18:41:43.550332800,41.91055949556957,-76.20451134100023
P1,2020-02-04 18:33:49.365014400,40.72959537683773,-78.92404860798995
P1,2020-05-11 17:30:50.119804800,40.33907268482248,-78.81441635668743
P1,2020-01-27 11:56:21.954912000,40.05827656182127,-76.84106194057674
P1,2020-06-30 11:22:12.956880000,40.462317388042635,-79.88734305615756
P1,2020-06-21 18:23:24.619228800,40.119580214734995,-76.84320153158188
P1,2020-05-01 18:54:05.016729599,40.00280941421041,-75.61678764028078
P1,2020-03-28 03:17:36.292358400,41.12645083275523,-76.67028802470527
P1,2020-01-15 19:14:30.079132800,40.60121238946418,-78.07819667834025
P1,2020-05-29 05:59:39.043939200,41.04205475371151,-78.08982088592526
P1,2020-04-07 01:23:42.785635200,40.22093858558522,-76.29197147618382
P1,2020-06-03 12:28:39.211996800,41.28919289123607,-77.38896899325765
P1,2020-07-04 09:44:22.653513600,40.27411198400645,-80.033027102445
P1,2020-07-27 18:16:42.418934400,40.41165190623688,-77.29530901676227
P1,2020-07-02 03:24:21.479500800,41.431872928718725,-76.01835963408625
P1,2020-01-03 12:09:48.730982400,41.031423370418366,-78.64613489103814
P1,2020-03-18 00:50:50.420947200,40.53664010830744,-75.39832881233536
P1,2020-06-05 05:13:53.503017600,40.99457532159943,-76.37105649811258
P1,2020-02-06 17:29:24.080697600,41.32676634628813,-77.3426489616752
P1,2020-04-21 12:02:38.434099200,41.806690667250784,-76.36595806163895
P1,2020-01-12 15:04:47.669232000,41.0775690694678,-80.06468071593987
P1,2020-02-12 19:10:55.746739200,40.31191003356434,-75.77336008375664
P1,2020-01-04 23:07:40.570896000,41.44273478770829,-75.98172737739694
P1,2020-06-18 20:25:53.055955200,41.51109183862036,-75.49570587214384
P1,2020-02-17 22:04:37.912368000,40.24088289291784,-79.7925284136984
P1,2020-03-14 21:43:34.435401600,41.60526328329135,-80.05020952098309
P1,2020-07-17 14:37:31.883692800,40.82285668039022,-79.73871434970125
P1,2020-05-30 17:52:20.525836799,41.51548665659568,-78.3034170944346
P1,2020-01-07 19:31:29.071488000,40.322452083974184,-78.16631226405454
P1,2020-02-05 05:52:09.076022400,40.53167659337888,-77.40779891698001
P1,2020-05-12 23:54:47.052374400,41.89813366244164,-79.82766047702123
P1,2020-05-03 12:38:45.711830400,41.24719316092957,-79.39230274240246
P1,2020-02-20 21:49:03.110073600,41.50033122710339,-76.03595608443788
P1,2020-07-18 22:07:23.136038400,41.314423555085384,-77.92606834268788
P1,2020-05-11 09:19:44.939452800,40.24946905926655,-76.05633984784015
P1,2020-04-24 15:00:36.274780800,40.83551524658239,-80.45915491800463
P1,2020-05-06 05:46:39.498816000,41.579720519965925,-77.46624000709677
P1,2020-06-05 05:54:24.276988800,41.285077279200614,-75.37437318557826
P1,2020-03-07 18:08:58.188451200,39.81326134843725,-77.29803497469771
P1,2020-03-26 05:15:48.151929600,39.99229703383621,-79.366473499051
P1,2020-02-14 21:45:26.981078400,40.56294838446983,-76.55233340746243
P1,2020-02-09 20:17:14.201491200,41.8776041871609,-78.41557782665595
P1,2020-07-21 02:17:47.741884799,40.880619058144084,-76.82388829007297
P1,2020-06-07 06:19:58.380182400,40.394387788346734,-80.33874152408426
P1,2020-04-14 22:59:47.187801600,40.59293218279816,-77.00254802356754
P1,2020-02-18 16:00:05.505350400,40.263435780618934,-80.32291135784142
P1,2020-02-24 10:22:29.605353600,40.726640125774026,-76.40370639672028
P1,2020-01-13 10:02:15.962697600,40.279677967008844,-77.8989784876885
P1,2020-04-02 23:09:49.639881600,41.66065551606644,-79.83035104489821
